12.9129079,77.7126857
12.9129288,77.7130290
12.9126403,77.7136479
12.9123307,77.7146350
12.9129916,77.7150212
12.9139370,77.7156135
12.9147810,77.7167123
12.9154470,77.7177882
12.9158592,77.7179909
12.9159093,77.7182539
12.9158663,77.7186580
12.9157570,77.7193119
12.9156127,77.7198827
12.9154681,77.7205288
12.9156436,77.7212869
12.9158026,77.7219392
12.9155600,77.7223941
12.9155516,77.7232781
12.9157524,77.7246257
12.9161707,77.7249089
12.9169320,77.7252522
12.9173168,77.7255784
12.9176296,77.7259643
12.9177351,77.7262650
12.9181194,77.7291513
12.9182705,77.7310630
12.9186805,77.7339297
12.9187725,77.7346593
12.9189718,77.7349978
12.9191824,77.7353545
12.9191956,77.7364542
12.9125733,77.7106482
12.9124311,77.7095066
12.9120922,77.7077504
12.9118621,77.7073213
12.9115066,77.7069994
12.9103968,77.7062700
12.9092778,77.7058815
12.9080687,77.7055773
12.9097480,77.6869317
12.9091578,77.6884436
12.9087189,77.6897161
12.9083738,77.6910471
12.9079555,77.6925754
12.9064116,77.6981557
12.9060752,77.6991247
12.9041622,77.7026797
12.9014843,77.7077477
12.9006387,77.7096474
12.9445276,77.6625778
12.9459822,77.6743920
12.9456823,77.6753562
12.9453616,77.6758829
12.9440936,77.6801106
12.9444122,77.6787079
12.9440939,77.6798543
12.9154503,77.7036883
12.9260512,77.6644456
12.9260448,77.6654234
12.9270209,77.6653087
12.9264842,77.6644392
12.9261707,77.6648090
12.9264757,77.6648144
12.9268627,77.6648093
12.9267333,77.6632741
12.9268072,77.6653580
12.9015609,77.6548124
12.9015472,77.6550512
12.9015206,77.6552408
12.9015054,77.6553910
12.9014850,77.6556267
12.9014391,77.6558946
12.9014035,77.6561714
12.9013501,77.6564671
12.9012419,77.6570041
12.9013967,77.6570282
12.9012414,77.6581005
12.9012178,77.6583548
12.9011875,77.6585887
12.9006228,77.6585581
12.9194074,77.6710055
12.9213754,77.6718361
12.9034201,77.7039944
12.9004596,77.7102637
12.9003521,77.7106210
12.9002382,77.7109026
12.8997253,77.7116539
12.8994721,77.7120288
12.8976761,77.7175045
12.8943117,77.7249234
12.8932881,77.7270981
12.8929697,77.7276060
12.8899251,77.7314610
12.8891778,77.7325064
12.8878539,77.7350289
12.8877768,77.7352559
12.8877135,77.7355418
12.8871946,77.7404280
12.8871272,77.7410427
12.8870620,77.7413380
12.8869293,77.7417329
12.8832696,77.7523597
12.9188573,77.7348508
12.9122722,77.7142917
12.9121969,77.7145320
12.9137446,77.7154504
12.9145925,77.6854769
12.9225707,77.6618599
12.9239392,77.6717913
12.9013406,77.6609731
12.9011565,77.6616597
12.9011649,77.6617799
12.9011398,77.6619945
12.9009473,77.6625695
12.9008720,77.6629128
12.9007080,77.6633502
12.9001475,77.6646223
12.8999222,77.6649310
12.8996505,77.6658311
12.8994668,77.6661741
12.8992226,77.6670584
12.9434401,77.6974798
12.9484036,77.6991376
12.9487700,77.6992246
12.9490868,77.6992843
12.9516441,77.6997166
12.9545369,77.7004200
12.9221520,77.7308986
12.9215907,77.7304378
12.9205783,77.7297923
12.9203424,77.7285981
12.9201989,77.7263555
12.9205866,77.7241433
12.9209824,77.7225382
12.9216883,77.7195974
12.9221086,77.7178883
12.9245948,77.7168288
12.9263589,77.7159035
12.9287443,77.7139486
12.9295945,77.7124010
12.9310514,77.7111071
12.9315455,77.7103245
12.9318911,77.7092676
12.9324301,77.7081143
12.9339194,77.7081457
12.9359322,77.7078430
12.9377543,77.7005589
12.9230893,77.6674188
12.9235985,77.6673004
12.9241872,77.6670649
12.9455970,77.6983510
12.9228814,77.6695326
12.9254269,77.6697578
12.9262122,77.6697620
12.9265194,77.6697521
12.9272518,77.6697743
12.9273215,77.6714933
12.9273588,77.6720011
12.9247182,77.6719246
12.9247659,77.6716823
12.9251525,77.6717687
12.9252774,77.6713354
12.9303476,77.6787584
12.9297795,77.6789493
12.9301835,77.6809715
12.9303908,77.6828697
12.9314698,77.6830530
12.9315829,77.6832077
12.9316729,77.6834913
12.9317567,77.6838717
12.9317965,77.6846841
12.9485899,77.6994045
12.9470154,77.6989558
12.9458862,77.6985953
12.9437447,77.6978486
12.9431148,77.6975901
12.9399666,77.6957899
12.9145141,77.6724983
12.9189005,77.6728439
12.9199101,77.6730349
12.9166260,77.6733825
12.9153188,77.6787587
12.9153968,77.6781316
12.9148128,77.6778669
12.9176996,77.6750263
12.9183805,77.6751310
12.9224036,77.6759054
12.9220349,77.6776097
12.9222394,77.6761378
12.9206931,77.6759282
12.9200824,77.6758807
12.9201224,77.6754128
12.9220620,77.6678208
12.9241386,77.6647545
12.9230908,77.6680475
12.9257597,77.6691997
12.9251487,77.6703001
12.9250538,77.6707739
12.9262320,77.6703272
12.9262340,77.6704802
12.9272183,77.6693090
12.9272103,77.6689064
12.9273379,77.6687224
12.9273064,77.6682926
12.9272735,77.6703118
12.9260542,77.6710815
12.9278915,77.6718005
12.9273269,77.6716272
12.9277860,77.6708399
12.9284283,77.6693586
12.9288756,77.6693932
12.9288247,77.6679186
12.9288882,77.6703188
12.9288752,77.6720277
12.9285499,77.6719550
12.9282695,77.6719052
12.9282166,77.6706603
12.9282068,77.6723386
12.9186077,77.6695352
12.9273044,77.6725951
12.9120698,77.6664978
12.9235893,77.6554340
12.9230977,77.6569659
12.9220272,77.6600035
12.9219543,77.6602414
12.9207582,77.6646974
12.9218173,77.6602077
12.9218818,77.6599655
12.9229138,77.6571995
12.9234707,77.6553586
12.9207683,77.6642183
12.9206571,77.6652808
12.9207104,77.6654636
12.9087734,77.7057481
12.9383465,77.6978258
12.9167455,77.6990384
12.9243473,77.6949914
12.9288567,77.6947024
12.9313033,77.6950278
12.9318559,77.6957104
12.9321060,77.6963606
12.9266548,77.6895049
12.9273286,77.6892757
12.9278766,77.6892884
12.9282720,77.6865758
12.9281761,77.6859775
12.9287472,77.6858116
12.9288660,77.6856497
12.9294583,77.6852767
12.9019081,77.7066567
12.9016924,77.7068069
12.9007599,77.7069098
12.8999859,77.7069517
12.8994569,77.7069926
12.8992786,77.7070088
12.8989522,77.7070424
12.8986575,77.7070001
12.8984958,77.7069472
12.8984160,77.7069265
12.8980367,77.7069668
12.8976247,77.7068582
12.8969803,77.7070021
12.8962572,77.7070269
12.8958677,77.7070253
12.8955254,77.7070977
12.8951872,77.7070402
12.8939469,77.7071687
12.8926927,77.7073211
12.8922663,77.7073320
12.8914501,77.7074406
12.8906088,77.7075349
12.8900105,77.7076584
12.8896953,77.7076681
12.8891073,77.7077362
12.8883837,77.7077619
12.8878934,77.7078264
12.8876560,77.7079030
12.8874680,77.7076471
12.8875161,77.7076239
12.8874618,77.7075879
12.8872749,77.7076255
12.8869926,77.7076443
12.8869736,77.7076616
12.8868729,77.7076999
12.8865999,77.7077017
12.8865611,77.7076922
12.8864281,77.7077203
12.8862928,77.7077311
12.8857240,77.7075141
12.8853863,77.7074106
12.8851893,77.7072710
12.8848781,77.7071583
12.9071771,77.6955602
12.8908934,77.6957181
12.8913771,77.6953721
12.8917955,77.6948142
12.8920151,77.6943743
12.8924857,77.6945889
12.8928099,77.6946640
12.8931028,77.6944816
12.8932283,77.6940095
12.8950480,77.6943207
12.8953408,77.6944172
12.8957696,77.6943100
12.8976684,77.6949780
12.8983328,77.6949713
12.8988452,77.6950043
12.8996810,77.6952434
12.9013543,77.6956725
12.9027452,77.6958656
12.9034249,77.6959622
12.9039478,77.6958978
12.9042825,77.6957154
12.9049989,77.6956886
12.9056838,77.6955223
12.9068342,77.6955438
12.9181779,77.7343209
12.9170903,77.7342136
12.9164943,77.7340741
12.9141936,77.7343638
12.9133570,77.7338596
12.9129552,77.7337271
12.9116211,77.7331944
12.9108786,77.7321108
12.9091217,77.7306516
12.9089021,77.7300937
12.9086511,77.7298792
12.9082433,77.7296753
12.9076995,77.7296539
12.9052039,77.7301397
12.9065387,77.7263708
12.9065282,77.7262850
12.9054406,77.7258129
12.9053255,77.7245469
12.9028784,77.7242894
12.9023764,77.7240534
12.9013934,77.7232273
12.9006540,77.7228426
12.9006509,77.7221759
12.9001489,77.7214356
12.8997724,77.7212961
12.8993122,77.7214034
12.8991135,77.7213712
12.8984063,77.7210887
12.8977149,77.7210456
12.8976494,77.7209421
12.8976150,77.7207035
12.8974165,77.7206147
12.8968650,77.7204914
12.8967395,77.7204056
12.8965498,77.7202633
12.9075311,77.6661979
12.9074683,77.6665412
12.9061088,77.6666056
12.9056487,77.6675712
12.9057533,77.6680218
12.9060252,77.6684081
12.9055232,77.6694380
12.9055650,77.6698672
12.9051645,77.6699752
12.9437374,77.6805226
12.9434431,77.6814233
12.9430755,77.6821267
12.9425710,77.6831084
12.9424351,77.6834490
12.9420508,77.6841303
12.9411280,77.6857450
12.9410052,77.6859784
12.9393640,77.6891953
12.9395053,77.6900023
12.9397792,77.6904758
12.9399268,77.6907608
12.9400697,77.6928815
12.9350464,77.6909260
12.9332555,77.6889987
12.9320133,77.6876193
12.9299821,77.6852486
12.9297588,77.6849427
12.9295629,77.6845636
12.9292393,77.6838282
12.9289200,77.6831402
12.9278387,77.6808416
12.9256058,77.6761182
12.9107764,77.6988022
12.9107032,77.6991563
12.9098561,77.7013557
12.9097695,77.7015896
12.9099787,77.7017971
12.9099144,77.7020520
12.9097934,77.7025359
12.9088678,77.7054789
12.9087363,77.7055965
12.9196286,77.6933608
12.9195045,77.6925720
12.9196325,77.6920495
12.9219695,77.6945580
12.9396791,77.7236830
12.9396262,77.7232246
12.9395363,77.7225195
12.9393249,77.7215214
12.9392613,77.7204745
12.9391319,77.7193489
12.9389476,77.7178244
12.9388411,77.7173879
12.9387071,77.7171378
12.9383442,77.7158474
12.9380910,77.7150490
12.9381529,77.7147560
12.9379117,77.7133393
12.9379160,77.7128612
12.9381786,77.7111855
12.9381914,77.7109675
12.9380939,77.7108744
12.9378712,77.7107848
12.9368564,77.7105616
12.9366164,77.7104780
12.9365414,77.7101987
12.9364694,77.7095311
12.9363179,77.7084478
12.9395776,77.7290765
12.9395971,77.7282775
12.9395855,77.7277272
12.9394809,77.7274053
12.9395227,77.7268259
12.9397214,77.7250418
12.9397423,77.7241974
12.9198744,77.7248089
12.9191633,77.7252703
12.9188077,77.7254741
12.9184417,77.7256136
12.9177835,77.7258357
12.9252023,77.6669822
12.9275924,77.6850790
12.9276764,77.6849253
12.9277535,77.6848436
12.9278403,77.6847833
12.9279370,77.6847531
12.9280475,77.6847380
12.9281565,77.6847363
12.9274337,77.6854679
12.9201268,77.6855445
12.9220381,77.6856148
12.9222778,77.6856471
12.9233424,77.6859327
12.9242557,77.6859799
12.9252503,77.6859303
12.9259903,77.6857892
12.9260892,77.6857837
12.9270034,77.6857476
12.9197389,77.6890143
12.9200459,77.6878912
12.9221358,77.6879823
12.9221357,77.6891072
12.9200223,77.6889376
12.8842413,77.7068983
12.9360611,77.6864118
12.9369824,77.6857490
12.9371199,77.6860618
12.9378972,77.6868398
12.9381740,77.6878544
12.9311015,77.6847228
12.9293795,77.6841189
12.9246653,77.6742636
12.9240893,77.6747050
12.9234602,77.6740994
12.9228086,77.6740679
12.9234417,77.6744350
12.9250451,77.6750387
12.9242713,77.6733972
12.9238739,77.6724745
12.9227759,77.6700927
12.9239115,77.6742002
12.9238919,77.6741128
12.9195583,77.6945007
12.9194378,77.6966865
12.9198063,77.6889002
12.9221415,77.6890110
12.9110403,77.6979665
12.9085684,77.7056441
12.9175948,77.7259183
12.9204715,77.7243789
12.8922354,77.7286090
12.9501941,77.6997236
12.9316414,77.6862670
12.8911437,77.6955333
12.9520254,77.6998060
12.9520018,77.6999240
12.9153530,77.6649317
12.9149395,77.6647646
12.9207870,77.6649633
12.9208506,77.6653348
12.9236114,77.6547147
12.9147492,77.6670313
12.9211882,77.6632469
12.9212780,77.6629056
12.9483545,77.6993549
12.9477789,77.6991944
12.9492324,77.6995248
12.9478200,77.6991016
12.9489098,77.6994638
12.9265111,77.6621526
12.9264903,77.6620296
12.9265695,77.6624124
12.9438352,77.6804065
12.9502273,77.6996083
12.9311522,77.7249775
12.9293641,77.7186690
12.9347096,77.7279317
12.9266872,77.7168343
12.9337037,77.7272199
12.9280779,77.7180467
12.9302530,77.7214585
12.9320306,77.7259431
12.9305771,77.7240656
12.9257599,77.7162723
12.9115355,77.6825999
12.9138266,77.6831333
12.9090330,77.6869227
12.9086268,77.6867832
12.9081132,77.6867508
12.9064292,77.6867356
12.9061106,77.6867711
12.9057041,77.6868761
12.9054677,77.6869372
12.9037429,77.6871872
12.9035297,77.6872575
12.9034993,77.6874372
12.9030690,77.6873903
12.9031695,77.6868750
12.9031718,77.6868630
12.9032289,77.6864216
12.9031947,77.6858826
12.9044587,77.6856052
12.9049766,77.6855662
12.9050946,77.6856052
12.9051510,77.6859882
12.9051671,77.6860974
12.9052211,77.6864645
12.9053782,77.6875313
12.9054753,77.6881911
12.9059551,77.6859646
12.9055474,77.6860333
12.9059208,77.6874568
12.9062330,77.6873591
12.9060274,77.6881091
12.9063367,77.6862319
12.9081025,77.6863904
12.9086127,77.6872654
12.9081469,77.6867518
12.9081588,77.6873243
12.9076801,77.6873186
12.9066054,77.6873058
12.9076866,77.6867517
12.9076982,77.6859252
12.9067409,77.6858789
12.9062713,77.6859716
12.9306384,77.6755136
12.9305956,77.6755657
12.9306835,77.6755130
12.9305989,77.6757276
12.9305965,77.6756144
12.9299978,77.6714797
12.9299769,77.6716084
12.9300639,77.6711847
12.9300427,77.6713019
12.9297917,77.6723532
12.9297828,77.6722858
12.9297648,77.6721938
12.9297469,77.6721080
12.9297678,77.6720222
12.9298156,77.6719486
12.9298754,77.6718444
12.9299441,77.6717525
12.9297559,77.6728926
12.9297380,77.6728375
12.9297320,77.6727578
12.9297170,77.6727087
12.9297170,77.6726597
12.9297439,77.6725984
12.9297499,77.6725248
12.9297648,77.6724298
12.9300128,77.6731715
12.9300576,77.6732696
12.9300636,77.6733707
12.9300636,77.6734443
12.9297768,77.6729509
12.9298276,77.6730213
12.9299052,77.6730612
12.9299650,77.6731102
12.9301233,77.6739071
12.9301263,77.6740512
12.9301442,77.6741521
12.9301412,77.6743362
12.9300695,77.6735209
12.9300875,77.6735792
12.9301024,77.6736742
12.9301054,77.6737539
12.9303593,77.6747377
12.9302966,77.6747070
12.9304937,77.6748112
12.9304220,77.6747745
12.9301448,77.6745587
12.9301442,77.6744710
12.9288531,77.6712050
12.9301945,77.6746767
12.9301579,77.6746231
12.9307523,77.6751552
12.9307539,77.6753488
12.9306192,77.6749277
12.9305774,77.6748756
12.9307028,77.6750687
12.9306610,77.6749951
12.9464326,77.6730306
12.9464570,77.6731470
12.9088682,77.6804345
12.9123188,77.6812227
12.9120159,77.6810763
12.9114855,77.6809210
12.9088850,77.6808599
12.9111162,77.6808564
12.9458676,77.7091257
12.9473709,77.6987188
12.9313757,77.6932653
12.9342616,77.6906886
12.9321057,77.6918253
12.9347613,77.6904559
12.9256839,77.6644341
12.9237050,77.6653768
12.9272170,77.6691980
12.9024660,77.6870697
12.9024078,77.6854789
12.9069865,77.6834624
12.9032936,77.6849913
12.9024674,77.6853400
12.9026191,77.6852756
12.9048467,77.6845286
12.9024818,77.6866208
12.9060571,77.6840712
12.9067382,77.6835845
12.9023173,77.6873694
12.9097296,77.6840387
12.9068977,77.6834745
12.9051434,77.6845085
12.9086200,77.6837606
12.9056989,77.6842885
12.9053982,77.6844723
12.9024429,77.6871875
12.9076493,77.6835362
12.9046296,77.6845889
12.9083212,77.6836744
12.9071905,77.6834692
12.9043478,77.6820314
12.9076360,77.6822753
12.9058585,77.6821439
12.9052834,77.6820994
12.9071709,77.6822366
12.9088009,77.6827334
12.9064982,77.6821832
12.9072388,77.6809026
12.9076898,77.6813187
12.9066035,77.6806973
12.9082589,77.6825056
12.9059708,77.6805123
12.9058035,77.6828455
12.9052349,77.6831285
12.9048235,77.6820640
12.9053904,77.6805230
12.9044621,77.6802454
12.9036293,77.6801997
12.9047536,77.6831175
12.9048988,77.6804452
12.9042927,77.6830441
12.9076942,77.6862661
12.9108136,77.6795778
12.9108004,77.6800732
12.9108170,77.6788403
12.9119657,77.6803616
12.9114750,77.6802042
12.9100579,77.6788419
12.9093469,77.6781632
12.9117566,77.6809915
12.9100526,77.6781679
12.9093704,77.6762647
12.9101609,77.6819052
12.9092559,77.6818682
12.9101606,77.6808931
12.9102374,77.6769932
12.9105393,77.6766084
12.9100806,77.6777388
12.9101381,77.6773418
12.9206788,77.6656607
12.9210582,77.6664645
12.9217635,77.6679443
12.9219607,77.6681224
12.9230050,77.6705905
12.9231010,77.6705435
12.9346699,77.6905163
12.9378264,77.6939706
12.9386892,77.6948516
12.9393948,77.6954132
12.9364035,77.6929090
12.9346634,77.6950528
12.9372129,77.6937443
12.9363274,77.6950009
12.9335350,77.6950147
12.9346634,77.6949508
12.9365879,77.6949346
12.9335454,77.6949181
12.9364842,77.6948698
12.9364350,77.6928010
12.9365654,77.6949947
12.9364802,77.6927329
12.9363995,77.6930260
12.9365985,77.6926245
12.9367475,77.6938661
12.9356698,77.6949726
12.9369569,77.6937015
12.9366057,77.6934441
12.9364736,77.6949117
12.9374122,77.6936775
12.9363978,77.6951093
12.9366481,77.6938481
12.9366821,77.6935202
12.9374871,77.6936053
12.9367448,77.6935744
12.9356672,77.6950903
12.9342086,77.7038947
12.9345083,77.7038526
12.9257199,77.7002573
12.9365482,77.7049146
12.9284489,77.7025061
12.9364831,77.7037605
12.9357375,77.7063748
12.9278685,77.7024417
12.9336413,77.7038920
12.9308592,77.7033590
12.9268647,77.6969700
12.9268281,77.6978927
12.9265823,77.6986169
12.9366487,77.7045773
12.9263314,77.6991694
12.9358423,77.7070331
12.9267653,77.6981341
12.9327571,77.7038257
12.9269117,77.6966106
12.9271156,77.6962405
12.9355487,77.7057561
12.9276490,77.7024042
12.9281875,77.7024578
12.9274084,77.7020662
12.9305612,77.7032504
12.9270320,77.6964282
12.9268542,77.6977103
12.9269640,77.6964926
12.9272214,77.6947668
12.9271000,77.6963477
12.9271522,77.7018355
12.9355527,77.7060202
12.9275705,77.7023130
12.9324957,77.7037828
12.9266033,77.7012776
12.9263495,77.7288319
12.9294682,77.7181809
12.9301427,77.7159117
12.9296774,77.7174138
12.9298917,77.7167218
12.9315282,77.7121727
12.9316111,77.7107131
12.9308216,77.7141731
12.9315700,77.7119904
12.9316223,77.7117168
12.9299545,77.7165501
12.9311980,77.7131002
12.9311876,77.7133202
12.9312406,77.7129559
12.9311420,77.7134817
12.9312825,77.7127950
12.9293793,77.7185725
12.9316119,77.7118455
12.9316485,77.7115934
12.9316014,77.7108263
12.9315909,77.7106332
12.9314080,77.7125000
12.9314707,77.7123229
12.9303414,77.7153914
12.9316746,77.7110838
12.9316798,77.7112340
12.9316380,77.7109282
12.9300687,77.7161365
12.9315805,77.7105205
12.9309583,77.7138625
12.9314968,77.7104937
12.9316790,77.7113514
12.9313497,77.7126335
12.9302099,77.7156752
12.9295571,77.7177947
12.9298656,77.7170168
12.9300224,77.7163731
12.9316738,77.7115070
12.9261535,77.6916617
12.9267902,77.6855406
12.9277594,77.6845671
12.9281212,77.6844961
12.9278613,77.6845290
12.9268957,77.6854625
12.9268506,77.6855036
12.9293095,77.6845078
12.9279725,77.6845031
12.9377174,77.7078722
12.9423946,77.6537994
12.9430676,77.6549032
12.9420060,77.6540584
12.9459147,77.6490820
12.9430162,77.6554753
12.9429750,77.6568401
12.9451114,77.6503615
12.9450063,77.6505745
12.9443753,77.6528094
12.9438361,77.6535915
12.9436300,77.6536072
12.9435461,77.6537519
12.9376101,77.7010264
12.9280548,77.6879336
12.9166556,77.6990809
12.9317168,77.6954066
12.9292703,77.6853568
12.9265697,77.6895795
12.9263015,77.6948629
12.9195773,77.6966014
12.9282472,77.6868450
12.9295672,77.6947086
12.9260396,77.6921202
12.9202491,77.6963319
12.9313320,77.6934898
12.9252766,77.6948121
12.9281408,77.6874709
12.9164908,77.6990522
12.9315582,77.6952158
12.9279493,77.6887390
12.9247362,77.6948717
12.9199218,77.6964644
12.9428379,77.6879992
12.9441828,77.6897303
12.9461014,77.6912308
12.9444035,77.6887579
12.9444015,77.6900622
12.9438536,77.6876682
12.9467687,77.6912246
12.9443346,77.6876206
12.9433740,77.6894512
12.9468578,77.6899855
12.9443946,77.6884853
12.9441244,77.6895423
12.9450178,77.6875405
12.9437816,77.6892564
12.9468370,77.6897278
12.9453290,77.6906802
12.9449987,77.6884975
12.9449939,77.6895732
12.9449934,77.6898499
12.9440423,77.6893423
12.9471490,77.6886025
12.9429591,77.6887951
12.9450136,77.6877774
12.9448967,77.6904163
12.9315471,77.6770711
12.9428888,77.6894791
12.9431991,77.6799309
12.9388170,77.6877082
12.9324943,77.6768604
12.9322400,77.6768205
12.9308072,77.6783512
12.9373574,77.6862096
12.9435186,77.6812363
12.9427300,77.6796846
12.9323777,77.6768740
12.9352756,77.6765716
12.9450139,77.6768691
12.9372187,77.6772153
12.9369994,77.6771853
